Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
28510.0,1,1,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,39,2601,1,0,0,0,0,0,0,1,0,0,72,53,0
90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,29,2295,0,0,1,0,0,0,0,0,1,0,2429,2333,1
48070.0,0,1,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,70,2691,0,0,0,1,0,0,0,1,0,0,485,466,0
43140.0,0,1,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,63,2699,0,1,0,0,0,0,0,1,0,0,224,213,0
54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,59,2685,1,0,0,0,0,0,0,0,0,1,1208,1184,1
15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,62,2581,0,0,1,0,0,0,1,0,0,0,48,8,0
26954.0,1,0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2211,0,0,1,0,0,0,0,1,0,0,16,15,0
22327.0,1,0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,35,2490,0,0,1,0,0,0,0,1,0,0,19,14,0
44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,55,2470,0,1,0,0,0,0,0,1,0,0,50,40,0
62000.0,0,1,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,68,2467,0,0,1,0,0,0,0,0,0,1,1000,980,1
31497.0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,58,2729,0,0,0,1,0,0,0,0,0,1,151,147,0
45894.0,0,2,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,2281,0,1,0,0,0,1,0,0,0,0,38,25,0
78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,50,2713,1,0,0,0,0,0,0,0,1,0,1713,1614,0
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,51,2748,0,0,0,0,1,0,0,0,1,0,1419,1377,2
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,60,2229,1,0,0,0,0,0,0,1,0,0,67,38,0
62307.0,0,1,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,68,2291,0,0,1,0,0,0,0,1,0,0,150,140,0
43641.0,1,1,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,51,2592,0,1,0,0,0,0,0,0,1,0,116,93,0
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,1,0,0,0,0,0,0,0,1,0,777,646,0
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,0,1,0,0,0,1,0,0,0,0,122,61,0
70091.0,1,0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,51,2614,0,1,0,0,0,0,0,0,1,0,1150,1139,1
78075.0,0,0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,48,2244,0,1,0,0,0,0,0,0,0,1,908,828,0
59184.0,0,1,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,59,2817,0,0,0,0,1,1,0,0,0,0,1006,940,0
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0
58113.0,0,1,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,61,2679,0,1,0,0,0,0,0,1,0,0,674,590,0
51412.0,0,1,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,62,2339,0,1,0,0,0,0,0,0,1,0,181,167,0
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,1,0,0,0,0,0,0,1,0,0,18,5,1
66636.0,0,0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,63,2475,0,0,0,1,0,0,0,0,1,0,1084,1084,0
50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,64,2653,0,1,0,0,0,0,0,0,1,0,656,627,1
84618.0,0,0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,55,2378,0,1,0,0,0,0,0,0,0,1,1672,1672,1
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2402,0,1,0,0,0,0,0,1,0,0,36,29,0
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,63,2292,0,0,0,1,0,0,0,0,0,1,39,29,1
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,55,2562,0,0,0,1,0,0,0,1,0,0,120,107,0
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,63,2419,0,0,0,1,0,0,0,1,0,0,343,323,1
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,65,2599,0,0,0,1,0,0,0,1,0,0,511,477,0
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,48,2404,0,0,0,1,0,0,0,1,0,0,989,913,1
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,51,2633,0,0,0,1,0,0,0,1,0,0,1988,1929,1
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,48,2765,0,1,0,0,0,0,0,1,0,0,221,146,0
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,45,2525,0,0,1,0,0,0,0,1,0,0,120,100,0
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,55,2506,0,0,1,0,0,0,0,1,0,0,496,462,0
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,57,2849,0,0,0,1,0,0,0,0,0,1,148,144,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,29,2425,0,0,0,1,0,0,0,0,0,1,1553,1508,0
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,57,2685,0,0,1,0,0,0,0,1,0,0,88,62,0
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,34,2835,0,0,1,0,0,0,1,0,0,0,59,17,0
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2439,0,1,0,0,0,0,0,1,0,0,16,7,0
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,63,2678,1,0,0,0,0,1,0,0,0,0,748,707,1
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,39,2493,0,1,0,0,0,0,0,1,0,0,62,37,1
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,62,2439,0,0,0,0,1,0,0,0,0,1,84,78,0
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,61,2586,0,1,0,0,0,0,0,0,0,1,1203,1191,0
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,65,2419,0,0,1,0,0,0,0,0,0,1,766,721,1
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,34,2774,0,1,0,0,0,0,0,1,0,0,34,7,1
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,45,2477,0,1,0,0,0,0,0,0,1,0,349,293,0
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,49,2658,1,0,0,0,0,0,0,1,0,0,182,175,0
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,34,2524,0,0,0,1,0,0,0,0,0,1,37,34,0
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,42,2299,1,0,0,0,0,0,0,1,0,0,51,39,0
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2624,0,0,0,1,0,0,0,1,0,0,46,40,0
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,2217,0,0,0,1,0,0,0,0,0,1,28,17,0
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,49,2193,0,1,0,0,0,0,0,1,0,0,790,775,0
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,64,2232,0,0,0,1,0,0,0,0,1,0,119,108,0
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555,1479,3
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,31,2519,0,1,0,0,0,0,0,1,0,0,30,26,0
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,68,2371,0,0,1,0,0,0,0,1,0,0,145,138,0
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2321,0,0,1,0,0,0,1,0,0,0,18,15,0
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,53,2428,0,1,0,0,0,0,0,0,0,1,62,53,0
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,58,2195,0,0,1,0,0,0,0,1,0,0,833,767,1
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,73,2229,0,0,0,1,0,0,0,0,1,0,666,621,0
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,42,2853,0,0,0,1,0,0,0,0,0,1,306,261,0
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,49,2201,1,0,0,0,0,0,0,1,0,0,7,6,0
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,28,2732,0,0,1,0,0,0,1,0,0,0,79,39,0
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,52,2609,0,0,0,1,0,0,0,1,0,0,17,13,0
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,47,2256,0,0,0,1,0,0,0,0,0,1,9,8,0
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,45,2195,0,1,0,0,0,0,0,1,0,0,954,935,1
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,55,2465,0,1,0,0,0,0,0,0,0,1,1492,1448,2
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,68,2507,0,1,0,0,0,0,0,1,0,0,962,932,1
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,48,2449,0,1,0,0,0,0,0,1,0,0,789,718,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,50,2858,0,1,0,0,0,0,0,0,0,1,395,372,0
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,45,2207,0,1,0,0,0,0,0,1,0,0,577,513,0
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,44,2261,0,1,0,0,0,0,0,1,0,0,17,11,1
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,51,2476,0,0,0,1,0,0,0,1,0,0,2153,2027,2
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,37,2562,1,0,0,0,0,0,0,0,0,1,1728,1677,1
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,38,2365,0,0,0,1,0,0,0,0,1,0,1767,1730,2
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,60,2517,0,1,0,0,0,0,0,1,0,0,39,30,0
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,68,2274,0,0,1,0,0,0,0,1,0,0,60,37,0
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,57,2802,0,1,0,0,0,0,0,0,0,1,661,529,0
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,50,2665,0,0,0,1,0,0,0,1,0,0,52,20,0
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,72,2472,0,1,0,0,0,0,0,0,0,1,182,181,0
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,62,2167,0,0,1,0,0,1,0,0,0,0,1329,1275,0
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,76,2242,0,1,0,0,0,0,0,1,0,0,961,923,1
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,57,2682,0,0,1,0,0,0,0,0,1,0,810,795,0
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,48,2831,0,0,1,0,0,0,0,1,0,0,216,186,1
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,54,2626,0,1,0,0,0,0,0,0,1,0,540,470,0
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,52,2744,1,0,0,0,0,0,0,0,1,0,68,60,0
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,49,2647,0,1,0,0,0,0,0,1,0,0,1226,1166,1
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,45,2354,0,1,0,0,0,0,0,0,1,0,20,10,1
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,56,2703,0,1,0,0,0,0,0,1,0,0,89,79,0
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,42,2805,1,0,0,0,0,0,0,1,0,0,982,772,1
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,45,2371,0,1,0,0,0,0,0,1,0,0,335,308,0
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,37,2848,0,0,0,1,0,0,0,1,0,0,1889,1648,1
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,49,2839,1,0,0,0,0,1,0,0,0,0,1110,991,2
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,63,2806,0,1,0,0,0,0,0,0,0,1,37,36,0
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,69,2760,0,1,0,0,0,0,1,0,0,0,290,146,0
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,48,2663,0,1,0,0,0,0,0,0,1,0,2136,1926,3
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2456,0,1,0,0,0,0,0,1,0,0,14,11,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,47,2262,0,1,0,0,0,1,0,0,0,0,68,60,0
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,43,2363,0,0,1,0,0,0,0,0,0,1,10,5,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,66,2251,0,0,0,1,0,0,0,0,1,0,150,102,0
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,42,2406,0,0,0,1,0,0,0,0,0,1,39,29,0
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,54,2529,0,0,0,1,0,0,0,1,0,0,724,646,1
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,42,2708,0,0,1,0,0,0,0,1,0,0,32,7,0
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,67,2641,0,0,0,1,0,0,0,1,0,0,2130,1958,3
23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2290,0,1,0,0,0,1,0,0,0,0,27,17,0
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,50,2648,1,0,0,0,0,0,0,1,0,0,261,212,0
71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,41,2764,0,1,0,0,0,0,0,1,0,0,1233,1161,1
60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,54,2525,0,0,0,1,0,0,0,1,0,0,778,724,0
50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,44,2611,0,0,0,1,0,0,0,1,0,0,337,273,0
81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,55,2196,0,1,0,0,0,0,0,0,0,1,1487,1473,2
65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,38,2325,0,1,0,0,0,0,0,1,0,0,1143,1097,4
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,48,2501,0,0,0,1,0,0,0,1,0,0,1040,886,0
65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,60,2308,0,1,0,0,0,0,0,0,0,1,650,644,0
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,64,2742,0,0,1,0,0,0,0,0,1,0,1497,1454,0
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,55,2466,0,0,0,1,0,0,0,0,1,0,297,283,0
74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,65,2394,0,0,0,1,0,1,0,0,0,0,783,746,0
59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,31,2328,0,1,0,0,0,1,0,0,0,0,262,250,0
27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,58,2594,0,0,1,0,0,0,0,0,0,1,54,51,0
47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,55,2430,0,0,0,1,0,0,0,1,0,0,358,268,0
46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2178,0,1,0,0,0,1,0,0,0,0,39,34,0
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,48,2494,0,1,0,0,0,0,0,1,0,0,75,48,0
37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,36,2307,0,0,0,1,0,0,0,1,0,0,41,21,0
81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,60,2592,0,1,0,0,0,0,0,0,1,0,1505,1367,0
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,62,2547,0,0,0,1,0,0,0,0,1,0,309,221,0
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,52,2332,0,0,0,1,0,0,0,1,0,0,987,853,1
37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,43,2823,0,0,1,0,0,0,0,1,0,0,297,121,1
18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,46,2251,0,1,0,0,0,0,1,0,0,0,46,42,0
72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,58,2659,0,1,0,0,0,0,0,0,1,0,1473,1268,0
24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,38,2231,0,1,0,0,0,0,0,1,0,0,51,44,0
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,45,2436,0,1,0,0,0,0,0,0,0,1,152,134,0
6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,38,2358,0,0,1,0,0,0,0,0,1,0,111,-151,0
71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,75,2383,0,0,0,1,0,0,0,0,0,1,1099,1002,1
27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,41,2273,0,1,0,0,0,0,0,1,0,0,55,9,0
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,51,2723,0,1,0,0,0,0,0,1,0,0,316,316,0
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,58,2443,0,1,0,0,0,0,0,1,0,0,1232,1064,2
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,72,2494,0,0,1,0,0,0,0,1,0,0,1331,1238,0
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,42,2839,0,1,0,0,0,0,0,0,1,0,769,694,3
51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,45,2444,0,1,0,0,0,0,0,1,0,0,270,229,0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,37,2229,0,1,0,0,0,0,0,0,1,0,115,101,0
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2415,0,0,0,0,1,0,0,1,0,0,29,26,0
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,38,2849,0,0,1,0,0,0,0,1,0,0,263,227,0
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,43,2744,0,1,0,0,0,0,0,0,1,0,339,237,0
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,38,2625,0,0,1,0,0,0,1,0,0,0,19,14,0
